,old_5
1253,0.7626692572259812
1254,0.7545085496449407
1255,0.700453837097821
1256,0.7667686509874868
1257,0.7460189078267674
1258,0.5321875166728643
1259,0.6589242828313651
1260,0.6712662609945559
1261,0.7781943655841401
1262,0.7667817311127638
1263,0.7682306762105499
1264,0.7489685794359737
1265,0.7653326580466802
1266,0.3677456053426981
1267,0.38384893131449765
1268,0.7574538001770873
1269,0.5177416146620715
1270,0.7734174129504223
1271,0.7343328977888207
1272,0.49725943127655176
1273,0.3668258432838194
1274,0.7189361370807206
1275,0.7537939365989972
1276,0.3288572990950128
1277,0.7642996206879711
1278,0.5062396093971455
1279,0.7582417166861735
1280,0.7626290986598846
1281,0.4692103881797867
1282,0.769580444552474
1283,0.5825609718197413
1284,0.7740522415686325
1285,0.7719665848875531
1286,0.7364553719623531
1287,0.7728313569517838
1288,0.7471298911436055
1289,0.7674506624085756
1290,0.7691307060538997
1291,0.6512263574082041
1292,0.7491142984385118
1293,0.7621747795931811
1294,0.2232653628122679
1295,0.7628389633001615
1296,0.7636193673420896
1297,0.7430355895613282
1298,0.7671918919768352
1299,0.6594139141095725
1300,0.5160338543618948
1301,0.7461304157090921
1302,0.7818147964916524
1303,0.7411971490894704
1304,0.7578692265451912
1305,0.7676849313232108
1306,0.7537444040376374
1307,0.7579081871736049
1308,0.7471277482103835
1309,0.7421232467766476
1310,0.7630936976163459
1311,0.7536082038828805
1312,0.42603056142639517
1313,0.7801282232062312
1314,0.7274800229224462
1315,0.7518734592155123
1316,0.6242545035624351
1317,0.7538187210178579
1318,0.7585909504106694
1319,0.7161865494748951
1320,0.5684512071056866
1321,0.7423101350594334
1322,0.7855786176861059
1323,0.775257423952674
1324,0.7719837043547246
1325,0.5507358326816146
1326,0.7874873129610922
1327,0.7699897075008222
1328,0.7744544644110467
1329,0.5317979799866822
1330,0.7793593513015802
1331,0.7622674845995385
1332,0.7653269241826359
1333,0.7657550550035841
1334,0.6935678331060171
1335,0.616978264342825
1336,0.7680949520265987
1337,0.74554557235496
1338,0.4911760458358219
1339,0.7753195127057695
1340,0.7411297678859626
1341,0.745184112892071
1342,0.7496529759285194
1343,0.7793906575409831
1344,0.7744089390623403
1345,0.7439647510552347
1346,0.5506940114022397
1347,0.5193205773424127
1348,0.7608967975956912
1349,0.7791496862937104
1350,0.7949350377246114
1351,0.7609069114313383
1352,0.7634671295222576
1353,0.7661485681852704
1354,0.4991253186160433
1355,0.7330761756739783
1356,0.7366525917668688
1357,0.7507996924603603
1358,0.7322421767889488
1359,0.7621397382441252
1360,0.7649767353044897
1361,0.7416738085995973
1362,0.6993788866325221
1363,0.7605783857603067
1364,0.8016107250257211
1365,0.6849900872859715
1366,0.5294044863227174
1367,0.7814568547809027
1368,0.7224270947100003
1369,0.7546214666540281
1370,0.7540724725742557
1371,0.7779598044655127
1372,0.7618623336851765
1373,0.7412354083246161
1374,0.7612367381395904
1375,0.6261837274055401
1376,0.5344902238593647
1377,0.7505317526730987
1378,0.7665284665000822
1379,0.5054265519435363
1380,0.5092683733329694
1381,0.7743506567328382
1382,0.7581062688749425
1383,0.7614125748471172
1384,0.5627755457199035
1385,0.5491049054529159
1386,0.7695484908489976
1387,0.740664617079529
1388,0.6056118225040061
1389,0.7773909924437918
1390,0.7672861986260751
1391,0.10602815069334733
1392,0.7763757512777401
1393,0.5304035395623782
1394,0.5099715280860302
1395,0.7078682561026552
1396,0.7805891561343614
1397,0.7605369173715348
1398,0.5640556180330589
1399,0.7542992127735334
1400,0.7716925075219381
1401,0.7667140063743968
1402,0.785170120934568
1403,0.541161079808405
1404,0.696474703748567
1405,0.7540872682874034
1406,0.7523279222059304
1407,0.7380157042308025
1408,0.758676413280187
1409,0.7339909887306526
1410,0.7708427157052309
1411,0.776587940472955
1412,0.7814435218659181
1413,0.769075384154381
1414,0.7647614495888144
1415,0.7726476138634595
1416,0.6761785956319575
1417,0.776583271321033
1418,0.7653880323721249
1419,0.7581458639826419
1420,0.7887174205494576
1421,0.7555908928315604
1422,0.7829839513097618
1423,0.7606991153224912
1424,0.48887620284533984
1425,0.5056005367861205
1426,0.5321679150760559
1427,0.7705421607960505
1428,0.548221688982528
1429,0.7784736273376863
1430,0.7642043342420209
1431,0.7405671080545642
1432,0.5387291817647847
1433,0.7498835685644013
1434,0.7556747631305765
1435,0.677317071124463
1436,0.7637008426557731
1437,0.7329142260893305
1438,0.7169786813283915
1439,0.750772295292764
1440,0.758724994990141
1441,0.42315299548041985
1442,0.563243794985108
1443,0.7502702497447874
1444,0.7531703032396736
1445,0.7741520448576453
1446,0.547130954179986
1447,0.7637545741844067
1448,0.7138185723456568
1449,0.7457004334143442
1450,0.7649425299975295
1451,0.7844847027947937
1452,0.7517460559832063
1453,0.5729488850377006
1454,0.7537606860519028
1455,0.7606829290336682
1456,0.7681800999882563
1457,0.7795948155548444
1458,0.5337938899453768
1459,0.7727221408561515
1460,0.7687086862943409
1461,0.7840762202808843
1462,0.6935861865545981
1463,0.7695079359937749
1464,0.6980098096048677
1465,0.41785553710003737
1466,0.7577344078655143
1467,0.7250204399051461
1468,0.33853306172319875
1469,0.7343520586574168
1470,0.7597516102276245
1471,0.5200435692512642
1472,0.7798739244639382
1473,0.7756548899843694
1474,0.7337930895554947
1475,0.769739554371922
1476,0.7663232763312519
1477,0.7588520569852044
1478,0.7611136802221814
1479,0.7838629193509631
1480,0.657567727167365
1481,0.7551689201697522
