,old_3
497,0.6804099005153686
498,0.4796345538125554
499,0.7228726309414552
500,0.5743245745730632
501,0.7292611266100799
502,0.4514940838065595
503,0.7256111263465785
504,0.7277325961016823
505,0.7110788839365408
506,0.5001824839104028
507,0.7187788134330002
508,0.5759345204448874
509,0.518102414684222
510,0.7253255321473882
511,0.5308368036624345
512,0.7529622565073482
513,0.5049542031905235
514,0.7449595454742497
515,0.7465736986579122
516,0.7442542822655108
517,0.7430916605228945
518,0.7377967236931323
519,0.7514664459963079
520,0.7256310225636136
521,0.6905299798854088
522,0.7254864215751655
523,0.5286303166932633
524,0.7033154739284531
525,0.6025369955301545
526,0.7265358275670485
527,0.7365471009295479
528,0.5137876028366762
529,0.2768573723044636
530,0.49817392458787363
531,0.6627782811632349
532,0.5911675984886067
533,0.743328381215856
534,0.7000989234748791
535,0.7668053039943268
536,0.7201752899976396
537,0.7413603002430483
538,0.5243615475253603
539,0.7220047799070726
540,0.6912997294309458
541,0.5732320694455213
542,0.6891935784797927
543,0.4839190288498149
544,0.5311976159471083
545,0.5302233050782642
546,0.7554596843072076
547,0.7237587574562064
548,0.7257717990506124
549,0.5860501950444545
550,0.622357748605469
551,0.7407766818878937
552,0.7346963689539032
553,0.7429564991181593
554,0.7416808722216515
555,0.47788672029180185
556,0.48192421353055587
557,0.37882806555872794
558,0.5018432254050177
559,0.14424464711983456
560,0.6166220402488081
561,0.7393395561958632
562,0.6613681243263185
563,0.7515432038893052
564,0.6687310384995301
565,0.7334202659454065
566,0.3910921147189901
567,0.44195511714486974
568,0.6187130515876595
569,0.6826686438860122
570,0.6661414915903189
571,0.7143195225079756
572,0.7384448543616218
573,0.7436181228089689
574,0.7042171859208388
575,0.7578285076684483
576,0.5068525611784672
577,0.731749648271401
578,0.5462747810685645
579,0.685608530586868
580,0.7229638249658359
581,0.717890429393809
582,0.7299874121078085
583,0.7425858877481794
584,0.7529764039481326
585,0.6746008140507904
586,0.7386730630162954
587,0.7500428565875136
588,0.48133427789204813
589,0.317411539326943
590,0.7470490916563456
591,0.5252878904836829
592,0.6730660291751838
593,0.6836332611285652
594,0.7370897083179152
595,0.41661090524636657
596,0.6956250124227037
597,0.5338150941245524
598,0.7498472598222865
599,0.7276078427204624
600,0.7115399279098635
601,0.7029888172101021
602,0.5861395943917891
603,0.5658978332582364
604,0.7453096277446654
605,0.5748258308702353
606,0.657294526375981
607,0.7535950742712896
608,0.7307583012988156
609,0.7457268091897447
610,0.7464846000041505
611,0.37790785886124145
612,0.756830304871226
613,0.6800148363713385
614,0.6878312943592898
615,0.7438822408276418
616,0.4573590212627396
617,0.7261275341519036
618,0.7479315273433124
619,0.7537884626792781
620,0.7398587766071876
621,0.7263842502457427
622,0.7394740724763361
623,0.7496284923217017
624,0.3232364283764835
625,0.7494775849465141
626,0.5369706075743353
627,0.7190820892678875
628,0.6666672299179399
629,0.44105507982902054
630,0.6845092715202851
631,0.7391125521092773
632,0.7391786081880523
633,0.5510654092708356
634,0.6716488033594838
635,0.39227111205391596
636,0.7631083892127759
637,0.6483968860582145
638,0.6313311348949907
639,0.6604575931735371
640,0.7330357378929419
641,0.5060484892417738
642,0.6934658003980064
643,0.7231942462997039
644,0.726387541728206
645,0.7432919926920926
646,0.5389966679484268
647,0.6811181167629337
648,0.7226123427944288
649,0.5316450062752291
650,0.42674743588667835
651,0.5686535874873324
652,0.7128632277504435
653,0.6730902615165177
654,0.7772408936816753
655,0.7452622469221001
656,0.4990242292212691
657,0.7296376840217902
658,0.7080422089846292
659,0.5788010297138266
660,0.4676202121409651
661,0.7643194567933336
662,0.5717559546162132
663,0.7527061582878268
664,0.6953853455483952
665,0.7459401200089657
666,0.4856589644694411
667,0.7432571086936894
668,0.726976854507041
669,0.6150628479494235
670,0.7102795090606501
671,0.7329402548061411
672,0.7509958438841583
673,0.7416744481150777
674,0.7751468464742031
675,0.7265314854958751
676,0.75023511570174
677,0.7391377714078707
678,0.7190230959731013
679,0.7550568243311709
680,0.687809234989795
681,0.7548441428245027
682,0.5007499666701358
683,0.7668130012084953
684,0.7407520187409357
685,0.7804691254407942
686,0.7331020797217824
687,0.7711172504387156
688,0.733412652986853
689,0.6759179597780081
690,0.7492521382443493
691,0.504753334946053
692,0.6201716600917249
693,0.7571336288226659
694,0.7162518668703732
695,0.5694533281649489
696,0.7249884394207718
697,0.7472551508638706
698,0.7368212675939901
699,0.7236184049922894
700,0.7262497675141015
701,0.7502079551786877
702,0.732392222081622
703,0.323274823730707
704,0.7397528721998096
705,0.7405610920485056
706,0.40285712011599273
707,0.7344021430815892
708,0.7287423333692903
709,0.5076646869734673
710,0.4323445919057347
711,0.7269430482671272
712,0.7260826852370065
713,0.7373082248797825
714,0.6987677258245766
715,0.49898170720225715
716,0.744105545123255
717,0.5880733013236943
718,0.5339682075451374
719,0.5296685865465592
720,0.7132394353927912
721,0.5111330143620131
722,0.7403593436943816
723,0.7371675580110012
724,0.754775997207088
725,0.527997112271182
726,0.7461460676191118
727,0.46180927055857257
728,0.7493750994549465
729,0.49612339367251745
730,0.7704250737855896
731,0.5280290975079287
732,0.7291262675586866
733,0.5693828533713109
734,0.7315708165178119
735,0.7631625838111933
736,0.7254167415725747
737,0.5308317217798435
738,0.33560761479260875
739,0.7466213589777329
740,0.7075120399516802
741,0.7076720506077165
742,0.7064717316136043
743,0.7417710010671307
744,0.7020271042624908
745,0.30715925696574653
746,0.6214331853893942
747,0.7603277474117079
748,0.7601824769646474
749,0.09755042847632292
750,0.7146194767111521
751,0.7519787905858012
752,0.7468576220759477
753,0.7416335620837112
754,0.7466023911924674
755,0.7283105238298851
756,0.7322520768093976
757,0.7606759997849619
758,0.7536148716815693
759,0.725623231639942
760,0.6115786525162893
761,0.7341095867084867
762,0.7151045808061331
763,0.766688484347737
764,0.7253548028614014
765,0.3876800937207901
766,0.7382114598780798
767,0.7502546047464029
768,0.36786219151482946
769,0.2502822398145829
770,0.7700263188629398
771,0.7610649714259405
772,0.7628826750733022
773,0.7175457644978163
774,0.7454138835119228
775,0.7562475791405177
776,0.7439118140414201
777,0.7392804707211621
778,0.7482952255608107
779,0.5294029433943164
780,0.49478666487143397
781,0.7381461083374176
782,0.7402464537563465
783,0.748225689544433
784,0.7462114153672041
785,0.7560715029675922
786,0.7329332771442734
787,0.7394606367440908
788,0.7400676476404247
789,0.7556837764514586
790,0.3226016706679379
791,0.5162735655018522
792,0.752340287612571
793,0.752108533962129
794,0.532867556761963
795,0.7139789526294373
796,0.7484047295198405
797,0.7373332016774325
798,0.7547554421270544
799,0.7219711605714927
800,0.7357363826213994
801,0.7208169346847952
802,0.510369447207222
803,0.5102853552797365
804,0.7706011816452312
805,0.7449902754771556
806,0.4189681222994781
807,0.7636536001665835
808,0.4827335598572578
809,0.4491799924938468
810,0.5855040940947045
811,0.7357848832410548
812,0.6139458688199632
813,0.7536044997897359
814,0.7503385751695196
815,0.7371846551044111
816,0.759100390912772
817,0.7275016750468426
818,0.5844905706274941
819,0.6579621431081288
820,0.7094858781675907
821,0.6874290881876781
822,0.561812850194778
823,0.6531594566913028
824,0.763154743869758
825,0.7530408570145324
826,0.7530348993820584
827,0.5349558798180034
828,0.6939882171437426
829,0.7399833738632668
830,0.7831668945621489
831,0.747540204442265
832,0.7620155817692883
833,0.6930435696668324
834,0.5202769231996438
835,0.7531879826148709
836,0.7400340432190599
837,0.53812641690337
838,0.7647174857036164
839,0.6959183792492001
840,0.7009569994230025
841,0.7491363239019753
842,0.7145318390679225
843,0.7440108071406982
844,0.30351562158916545
845,0.7102450160837284
846,0.7752962872585019
847,0.6156314305930183
848,0.7014490426841391
849,0.7613207692148436
850,0.742352758167381
851,0.5336626684789754
852,0.7430143129381466
853,0.545715995764811
854,0.7635424604334691
855,0.7643266934871306
856,0.679157319466273
857,0.7398066721943463
858,0.7369337588967729
859,0.7429106580321225
860,0.7501842279586128
861,0.7713387043180221
862,0.7645266153755939
863,0.7562553106267318
864,0.27747231764129887
865,0.7270326182951734
866,0.745061521158036
867,0.7630788810311568
868,0.028652419182473653
869,0.6284341674386408
870,0.7572357891609149
871,0.7537287092602211
872,0.6920056066826943
873,0.7337336283541824
874,0.5846972571496635
875,0.7449918916346938
876,0.7641936143532055
877,0.7594835843117639
878,0.4096120897256596
879,0.7346188350707997
880,0.25751282271771914
881,0.5900991721786297
882,0.741040012686803
883,0.7607909433153477
884,0.746084958051309
885,0.7488148888671071
886,0.7477430366439799
887,0.7431045709155847
888,0.4194359889268796
889,0.728344689230161
890,0.6783010888981424
891,0.7010552843900318
892,0.7510882041454401
893,0.7760342610857582
894,0.7450654610301786
895,0.7705700530728377
896,0.7859866724761815
897,0.49400163691055565
898,0.7619182787552184
899,0.7015903250816372
900,0.7578697420729799
901,0.4726984540855529
902,0.5383662563477727
903,0.7528233351067385
904,0.718583258273503
905,0.7225246914953541
906,0.7603719438742658
907,0.7275527669962549
908,0.7560257637429112
909,0.768775881481286
910,0.7719735602505039
911,0.7669153910926017
912,0.7533655613031947
913,0.49739798756623566
914,0.5017636266350861
915,0.7250303845845185
916,0.7477980386535286
917,0.7496954542023078
918,0.45136335612642886
919,0.7747600566649578
920,0.7765405449911686
921,0.7620845989601504
922,0.7530879553735568
923,0.7526993593247562
924,0.31935776640176716
925,0.7541411343997001
926,0.644060325478081
927,0.6686184436527757
928,0.7482010404146109
929,0.7353456566056079
930,0.7689213059550204
931,0.7792426854351433
932,0.7660867264823221
933,0.7308727992885078
934,0.5275949365544892
935,0.7707740192464574
936,0.7509916096702794
937,0.7681710725477233
938,0.7353693660087854
939,0.7274335899112255
940,0.7237610219059396
941,0.7611361234432887
942,0.7615436578701192
943,0.22358039754503212
944,0.7434931028588647
945,0.7207936549602851
946,0.7504445096122532
947,0.7629577438769014
948,0.7518654900029207
949,0.7615028138150415
950,0.6940555350858753
951,0.5889129702587208
952,0.7731313656090777
953,0.5230768230277176
954,0.7730478087213137
955,0.7083099412977425
956,0.7637307294435755
957,0.767488736440097
958,0.7393972617185018
959,0.7544678197973982
960,0.7692124669039355
961,0.7393164249939332
962,0.7297253065769052
963,0.7335966418286917
964,0.7553654795406357
965,0.4699486953980948
966,0.7614016941396264
967,0.7768557938301444
968,0.5721201909222382
969,0.7331147748860296
970,0.761027471360012
971,0.7634541759731651
972,0.5087899400437779
973,0.7446606512076762
974,0.49061980337289784
975,0.672873367721902
976,0.7745044279556791
977,0.7704057249847935
978,0.25825466660972923
979,0.7613802161447839
980,0.7340362653163909
981,0.7413427839462755
982,0.7580825885772227
983,0.7518044839907605
984,0.7564699949475717
985,0.7041716139464527
986,0.7478549200305757
987,0.05550318677890006
988,0.7257446020737129
989,0.6208993972688523
990,0.7398202391956882
991,0.6851973339382227
992,0.7540034884970563
993,0.7495498478754643
994,0.749035264402852
995,0.35958795338834015
996,0.5850067346811001
997,0.6107874821875799
998,0.6149632603326779
999,0.5050590605244679
1000,0.5401025208934694
1001,0.7594946597066331
1002,0.7618869964942098
1003,0.768506052730435
1004,0.5871214791610916
1005,0.5277215342509478
1006,0.7577119048069967
1007,0.6222088084584546
1008,0.7493169957144359
1009,0.7121531301577713
1010,0.7612366210312262
1011,0.3861663332639556
1012,0.7669217360659131
1013,0.5388937435069661
1014,0.3035591780367691
1015,0.5741081855331966
1016,0.28950062977610946
1017,0.7454735721138304
1018,0.7468755921276811
1019,0.7610925634531229
1020,0.7831291504485264
1021,0.6362153756164135
1022,0.5174087155744672
1023,0.7878445554072109
1024,0.7698981445898335
1025,0.6607388412002868
1026,0.5079357951900134
1027,0.7336238051283106
1028,0.5966767123166534
1029,0.3958211360065115
1030,0.7446971644996208
1031,0.5760979639675305
1032,0.4914352787237511
1033,0.7449523158687938
1034,0.7407835575831759
1035,0.7434929775568153
1036,0.7488448389577331
1037,0.7583067887896521
1038,0.7969234077341636
1039,0.5252323792454963
1040,0.6057353649123636
1041,0.7565791618547563
1042,0.7652711955940773
1043,0.4266629223196812
1044,0.7542692332313303
1045,0.7700208108360485
1046,0.5967479743573734
1047,0.6608285839644721
1048,0.7512302219292448
1049,0.5186086581907982
1050,0.7160721292320249
1051,0.7756144485695291
1052,0.7603173243658975
1053,0.7661453158745365
1054,0.6229844731921903
1055,0.7387309392195525
1056,0.7741813384580004
1057,0.7751647541771985
1058,0.5047217980428014
1059,0.7470505672610818
1060,0.7420805061936454
1061,0.6121886299179395
1062,0.5929420634126412
1063,0.60206954527082
1064,0.7671651098594925
1065,0.7554891794157712
1066,0.7715225105195913
1067,0.7641602055112264
1068,0.7556201529304101
1069,0.7758294951862836
1070,0.7571952306648472
1071,0.504231024451985
1072,0.7680987721516918
1073,0.6296000866137852
1074,0.774064246560207
1075,0.7317471705761276
1076,0.7541542694434068
1077,0.48607129850446096
1078,0.7490681617072311
1079,0.3814904641511292
1080,0.7700407753992169
1081,0.75602153255936
1082,0.7568824920792051
1083,0.7155292642162139
1084,0.6493429810585568
1085,0.7670369367330794
1086,0.6264125026867828
1087,0.7742565475582005
1088,0.7491741810189253
1089,0.5013163849711452
1090,0.762832527475845
1091,0.7653763599301724
1092,0.7509887077810335
1093,0.5066723606664504
1094,0.519508911365785
1095,0.7514783748244535
1096,0.376047126791425
1097,0.7484539027981931
1098,0.5335864928905238
1099,0.5214625595575221
1100,0.759338768474831
1101,0.5794677286850634
1102,0.7584500313257908
1103,0.7306212128845347
1104,0.7212476674323558
1105,0.7617666490138021
1106,0.6418586819913956
1107,0.7763776844919523
1108,0.6390903244134847
1109,0.7596329997701903
1110,0.5165207877737045
1111,0.7059681148256042
1112,0.4463229650866629
1113,0.6253703175163158
1114,0.7415974839680757
1115,0.5371736541525506
1116,0.7632608711193604
1117,0.7315833572777034
1118,0.526193249444538
1119,0.7754091340888873
1120,0.7608525671043103
1121,0.7480795112518204
1122,0.7674570313990956
1123,0.7610012733340643
1124,0.5705710119453855
1125,0.7649832193864028
1126,0.7642728485464804
1127,0.7769278716504645
1128,0.42120032627697224
1129,0.7546654642636134
1130,0.6971020199474289
1131,0.7447006013799456
1132,0.33201193558813796
1133,0.6364658354748955
1134,0.5990490221791311
1135,0.7652918226673813
1136,-0.31679277870258427
1137,0.7372601100380513
1138,0.7647670306514355
1139,0.7552855026486704
1140,0.7718771621952878
1141,0.6859246862474067
1142,0.7372734386017156
1143,0.7704285776685984
1144,0.7506878497790703
1145,0.7559017140265976
1146,0.7734501201169508
1147,0.5294046119782114
1148,0.6224341421206638
1149,0.4839191692435893
1150,0.5753541575118664
1151,0.7519375747242805
1152,0.751545583605526
1153,0.4073269593932444
1154,0.747882872257854
1155,0.7542194599589365
1156,0.7591151659047526
1157,0.7738440861089073
1158,0.7097199452852548
1159,0.5331910361198027
1160,0.5492802184905198
1161,0.3079094588273382
1162,0.754753953933192
1163,0.7190285558256775
1164,0.7509530149015342
1165,0.618801856077602
1166,0.6207258249628572
1167,0.7448454798256795
1168,0.7778271385377764
1169,0.7863194353435587
1170,0.7480139336791933
1171,0.7806801465017752
1172,0.7357089257649398
1173,0.5355548728821946
1174,0.7163940601175757
1175,0.7568594752774753
1176,0.7682555366326274
1177,0.5918050440794005
1178,0.759694244669323
1179,0.47507647328369307
1180,0.7427529542395399
1181,0.568802885138768
1182,0.7647503724024685
1183,0.7741259344392631
1184,0.701003228931417
1185,0.6394882591439479
1186,0.758481698032384
1187,0.5180519145473303
1188,0.7462388064375303
1189,0.7584215895131984
1190,0.7370040832965822
1191,0.7648225266937095
1192,0.6752544502905274
1193,0.778371061606582
1194,0.6231221777900886
1195,0.7676172740235269
1196,0.6391374638079756
1197,0.7651879277376198
1198,0.7520409116342712
1199,0.7601346046337696
1200,0.7730790656912243
1201,0.7254731256076961
1202,0.4601383897690183
1203,0.7756020002885187
1204,0.7107901072227835
1205,0.7480327885844135
1206,0.5274417561318497
1207,0.7263645239932391
1208,0.7785794498587887
1209,0.7108209792352508
1210,0.7754534179229889
1211,0.7348584506869202
1212,0.2444168866586982
1213,0.7732518739016013
1214,0.7656211356175542
1215,0.7163381119681363
1216,0.7756686848233819
1217,0.7514592310717784
1218,0.7468388821686143
1219,0.5876845791893294
1220,0.538638870164988
1221,0.5519698113520286
1222,0.7568324058627155
1223,0.6150054736782884
1224,0.7782135578844953
1225,0.5042450302467152
1226,0.5100737624221714
1227,0.7716055874814753
1228,0.5608371922030411
1229,0.7794543578196784
1230,0.7373880921142596
1231,0.7522850850478456
1232,0.7612407300438316
1233,0.5803987799972085
1234,0.7533452748270528
1235,0.7726686636797251
1236,0.7452659473948893
1237,0.4209909498429221
1238,0.7375157450755181
1239,0.2816337779028778
1240,0.7761749188461339
1241,0.5302861730354838
1242,0.7660056612214344
1243,0.7763863051081135
1244,0.7476894631298483
1245,0.47986899474858413
1246,0.7469224535614446
1247,0.7672074885468326
1248,0.3024063447938616
1249,0.7509856573529843
